-0.110,35.430,35.580,-0.040,5669459.000,35.580,35.370
-1.510,3.910,3.980,-0.060,202124.000,4.039,3.900
-3.470,1.670,1.750,-0.060,113549.000,1.750,1.670
-1.080,35.700,36.070,-0.390,523964.000,36.169,35.500
1.110,7.270,7.190,0.080,44833.000,7.300,7.190
2.040,15.000,14.830,0.300,18239768.000,15.050,14.640
-0.350,92.710,93.140,-0.330,1143726.000,93.220,91.500
0.230,8.790,8.730,0.020,46912.000,8.860,8.690
1.100,24.850,24.570,0.270,12806833.000,24.900,24.440
2.310,3.540,3.470,0.080,45104.000,3.550,3.420
2.030,18.090,17.750,0.360,1403804.000,18.120,17.700
1.680,26.700,26.220,0.440,651500.000,26.700,26.120
-2.680,97.320,99.520,-2.680,9968.000,99.520,97.290
-0.840,5.880,5.930,-0.050,444301.000,6.040,5.820
0.320,21.760,21.710,0.070,99147.000,22.010,21.460
1.030,20.640,20.480,0.210,1216804.000,20.740,20.410
-0.730,4.100,4.120,-0.030,70471.000,4.180,4.090
0.200,4.910,4.900,0.010,69358.000,4.950,4.860
5.820,8.090,7.710,0.445,46924289.000,8.200,7.690
0.380,15.830,15.820,0.060,11468558.000,15.850,15.710
-3.000,16.500,17.000,-0.510,57605.000,17.070,16.500
-0.940,83.050,83.470,-0.790,619042.000,83.810,82.540
-0.080,35.730,35.770,-0.030,349285.000,35.980,35.200
-0.490,40.350,40.710,-0.200,15112.000,40.710,40.210
0.020,30.050,30.100,0.005,3567049.000,30.400,29.870
1.130,11.630,11.500,0.130,61349.000,11.750,11.450
-2.310,388.800,400.890,-9.190,3287.000,400.890,386.500
-2.610,13.050,13.200,-0.350,2695159.000,13.240,12.910
-0.270,69.850,70.290,-0.190,294189.000,70.540,69.770
0.710,7.850,7.800,0.055,12141924.000,7.870,7.710
-1.530,20.000,20.330,-0.310,39300.000,20.330,19.510
-1.180,19.230,19.420,-0.230,380382.000,19.420,19.150
0.410,63.140,62.730,0.260,244945.000,63.170,62.120
-0.270,33.190,33.380,-0.090,580970.000,33.580,32.690
-1.110,6.220,6.290,-0.070,116621.000,6.310,6.170
9.620,45.570,43.990,4.000,17501808.000,46.470,43.910
-0.250,56.190,56.290,-0.140,1978465.000,56.490,55.880
-0.990,69.080,69.940,-0.690,1053520.000,69.989,68.970
1.240,108.810,107.200,1.330,96181.000,108.970,106.210
0.810,31.190,31.020,0.250,39783.000,31.290,30.636
0.450,11.150,11.130,0.050,513856.000,11.170,11.040
1.260,51.930,51.340,0.645,1182807.000,51.960,50.995
0.140,28.900,29.000,0.040,881470.000,29.040,28.890
-0.110,53.160,53.250,-0.060,301666.000,53.480,52.680
0.190,33.500,33.490,0.065,9819784.000,33.650,33.120
1.550,216.520,213.860,3.310,3541197.000,217.949,211.110
1.590,51.630,50.890,0.810,1562033.000,51.790,50.780
2.210,31.270,30.550,0.675,3732477.000,31.300,30.440
-3.160,20.820,21.500,-0.680,34892.000,21.500,20.800
-0.980,10.130,10.260,-0.100,134349579.000,10.270,10.050
-0.040,44.500,44.500,-0.020,97414.000,44.500,43.665
0.120,40.090,40.110,0.050,38014.000,40.530,39.960
-3.570,11.330,11.740,-0.420,73661.000,11.790,11.310
0.280,276.580,272.990,0.770,3368245.000,278.700,270.550
0.600,55.670,55.430,0.330,11607290.000,55.810,54.910
2.020,33.280,32.690,0.660,227053.000,33.940,32.690
0.090,64.500,64.190,0.060,723921.000,64.520,63.650
0.500,8.110,8.050,0.040,315516.000,8.140,7.980
-1.430,24.880,25.190,-0.360,253452.000,25.220,24.540
-0.720,20.720,21.010,-0.150,5514660.000,21.120,20.630
-1.390,34.750,35.220,-0.490,87913.000,35.220,34.140
0.100,20.050,20.080,0.020,244939.000,20.130,19.770
-1.160,11.060,11.160,-0.130,507085.000,11.290,10.944
-0.980,9.050,9.090,-0.090,1956405.000,9.100,8.890
-0.130,15.480,14.960,-0.020,1037438.000,15.650,14.750
-3.560,5.690,5.800,-0.210,1494477.000,5.830,5.670
-0.230,34.680,34.790,-0.080,899997.000,34.960,34.600
0.970,72.560,72.080,0.700,899091.000,72.690,71.760
0.700,15.720,15.600,0.110,577866.000,15.800,15.470
0.030,32.720,32.660,0.010,647383.000,33.000,32.430
0.880,9.170,9.150,0.080,763284.000,9.210,9.050
-0.600,13.190,13.320,-0.080,341966.000,13.320,12.980
-1.650,5.370,5.450,-0.090,319090.000,5.450,5.240
1.330,44.860,43.990,0.590,576788.000,44.860,43.720
-0.180,32.430,32.540,-0.060,673436.000,32.580,32.090
-0.310,16.140,16.180,-0.050,32102.000,16.180,16.040
0.120,17.140,17.160,0.020,138888.000,17.190,16.900
-0.930,40.430,40.700,-0.380,288261.000,40.780,40.400
0.300,67.380,67.070,0.200,975036.000,67.750,66.250
0.050,18.270,18.270,0.010,129876.000,18.370,18.190
2.190,27.020,26.890,0.580,7157752.000,27.060,26.720
-1.430,11.060,11.230,-0.160,431734.000,11.340,10.990
-1.470,1.340,1.360,-0.020,372491.000,1.370,1.340
0.030,72.250,72.230,0.020,246688.000,72.737,71.890
0.470,17.230,17.170,0.080,3397485.000,17.260,17.100
-0.190,51.400,51.660,-0.100,274407.000,51.950,51.310
-1.590,11.130,11.320,-0.180,262395.000,11.440,10.960
0.500,143.490,143.140,0.710,190492.000,143.820,142.530
0.380,92.310,92.070,0.350,31853.000,92.690,91.830
-1.080,70.800,71.610,-0.770,1550571.000,71.610,70.720
-1.580,40.380,40.540,-0.650,6863435.000,41.410,40.170
-0.520,22.760,22.950,-0.120,1117080.000,23.014,22.700
-1.610,20.210,20.500,-0.330,133333.000,20.500,20.040
2.490,42.320,41.600,1.030,1724145.000,42.570,40.830
0.110,19.010,18.950,0.020,898507.000,19.090,18.830
1.740,13.150,12.960,0.225,17416261.000,13.210,12.890
0.550,23.770,23.620,0.130,3355092.000,23.920,23.460
0.130,23.170,23.140,0.030,36325.000,23.310,22.970
-0.260,26.810,26.860,-0.070,315573.000,26.910,26.650
-14.030,9.500,9.510,-1.550,4814370.000,10.000,9.350
-0.300,16.680,16.760,-0.050,532090.000,16.780,16.600
0.230,39.350,39.340,0.090,66555.000,39.410,39.020
0.500,38.140,37.930,0.190,160283.000,38.320,37.720
0.270,36.600,36.540,0.100,859549.000,36.880,36.220
0.710,18.430,18.310,0.130,180149.000,18.440,18.160
0.540,29.720,29.690,0.160,5269892.000,29.850,29.100
-1.910,4.610,4.670,-0.090,139945.000,4.710,4.570
-1.650,20.820,21.070,-0.350,157864.000,21.070,20.810
-0.620,33.910,34.270,-0.210,89519.000,34.480,33.800
-0.700,28.400,28.650,-0.200,15545.000,28.910,28.340
-1.280,26.210,26.660,-0.340,815590.000,26.830,26.020
0.320,68.540,68.070,0.220,196754.000,68.890,67.660
3.660,1.980,1.910,0.070,844640.000,2.020,1.870
-0.160,18.180,18.210,-0.030,129070.000,18.310,18.050
0.080,29.890,29.860,0.025,1914099.000,30.070,29.740
-0.240,33.460,33.480,-0.080,63418.000,33.500,33.010
-0.420,81.230,81.600,-0.340,136515.000,81.740,81.160
-0.150,20.080,20.140,-0.030,463673.000,20.290,19.990
1.050,36.700,36.380,0.380,3691275.000,36.750,36.280
0.200,15.250,15.280,0.030,2052986.000,15.360,15.175
1.020,39.450,39.100,0.400,249119.000,39.690,38.750
-1.510,66.010,65.700,-1.010,7846.000,67.730,65.700
0.230,21.800,21.720,0.050,432611.000,21.830,21.590
-1.040,18.090,18.250,-0.190,192479.000,18.250,18.030
1.020,71.230,70.370,0.720,340961.000,71.310,70.150
-0.900,53.790,54.380,-0.490,21092.000,54.380,53.460
-1.320,73.530,74.590,-0.985,422994.000,74.590,73.430
-1.410,29.350,29.840,-0.420,1961793.000,29.920,29.250
-0.570,47.260,47.650,-0.270,78038.000,47.820,47.150
-0.470,112.280,112.930,-0.530,81783.000,113.200,111.800
-1.690,5.250,5.350,-0.090,84844.000,5.350,5.150
-1.980,11.400,11.620,-0.230,27616.000,11.820,11.380
1.120,7.200,7.130,0.080,361234.000,7.250,7.020
0.780,22.000,21.860,0.170,41090.000,22.350,21.810
-0.710,5.600,5.670,-0.040,9662.000,5.710,5.550
-2.250,18.250,18.550,-0.420,3215225.000,18.570,18.200
1.490,0.680,0.680,0.010,194036.000,0.682,0.660
0.910,165.250,163.330,1.490,1882525.000,166.900,163.020
1.530,63.620,63.060,0.960,1603474.000,64.000,63.060
6.190,10.300,10.190,0.600,2639169.000,10.440,10.080
-0.070,13.680,13.720,-0.010,220241.000,13.950,13.410
-0.970,12.240,12.290,-0.120,45628.000,12.340,12.120
-0.160,68.230,68.310,-0.110,49824.000,68.680,67.580
0.090,43.360,43.220,0.040,581856.000,43.410,43.070
-0.450,91.020,91.430,-0.410,21821.000,91.730,90.930
-0.440,22.620,22.720,-0.100,35967.000,23.110,22.400
2.100,22.370,21.870,0.460,1151558.000,22.460,21.710
0.430,7.040,7.020,0.030,141924.000,7.050,6.950
-0.730,20.390,20.560,-0.150,1414806.000,20.600,20.350
1.380,73.700,72.770,1.000,388812.000,73.960,72.500
-2.160,18.160,18.550,-0.400,344699.000,18.550,18.060
1.330,40.370,39.840,0.530,819599.000,40.440,39.620
-0.070,40.350,40.510,-0.030,3193662.000,40.720,40.250
-0.190,107.880,108.000,-0.200,1931628.000,108.230,106.690
-0.580,20.730,20.880,-0.120,3105903.000,20.930,20.580
-2.960,1.310,1.350,-0.040,3944984.000,1.370,1.300
-0.880,5.620,5.680,-0.050,20513.000,5.680,5.570
0.640,84.460,83.940,0.540,482669.000,84.500,83.350
-0.250,36.090,36.290,-0.090,7529514.000,36.460,35.940
2.550,154.000,151.280,3.830,5592046.000,155.000,151.000
0.000,29.820,29.800,0.000,2599113.000,29.985,29.750
0.180,62.160,61.900,0.110,697890.000,62.340,61.720
0.860,30.510,30.250,0.260,141108.000,30.830,29.876
-11.670,0.265,0.290,-0.035,522246.000,0.300,0.265
0.230,56.280,56.190,0.130,58534.000,56.740,55.880
1.030,20.630,20.460,0.210,76578.000,20.740,20.400
-1.730,80.500,81.680,-1.420,153247.000,81.740,80.060
3.390,6.710,6.550,0.220,7835588.000,6.745,6.500
-0.920,35.370,35.770,-0.330,180364.000,35.770,34.970
-0.750,74.230,74.340,-0.560,139683.000,74.900,73.900
-0.220,13.370,13.420,-0.030,45934.000,13.420,13.140
1.890,75.270,73.980,1.395,1519447.000,75.800,73.980
-0.660,31.840,32.080,-0.210,199163.000,32.080,31.530
3.320,26.490,25.660,0.850,2802584.000,26.930,25.240
-0.420,9.520,9.570,-0.040,131634.000,9.770,9.470
0.790,39.360,38.970,0.310,268908.000,39.500,38.530
-0.150,20.070,20.090,-0.030,25688112.000,20.170,19.970
0.050,42.460,42.560,0.020,237640.000,43.140,42.380
0.270,44.130,44.020,0.120,729527.000,44.135,44.020
0.750,39.120,38.760,0.290,862684.000,39.300,38.540
-1.930,7.120,7.250,-0.140,140250.000,7.330,7.120
1.770,12.660,12.480,0.220,4222727.000,12.700,12.420
0.670,15.060,14.980,0.100,468907.000,15.110,14.960
0.000,11.360,11.350,0.000,363388.000,11.460,11.150
-0.610,21.350,21.470,-0.130,107582.000,21.470,21.270
0.440,78.160,77.620,0.340,728956.000,78.360,77.020
0.570,26.460,26.310,0.150,320210.000,26.530,26.250
-0.410,17.040,17.160,-0.070,18798264.000,17.260,16.980
-1.190,24.920,25.210,-0.300,117326.000,25.210,24.720
6.740,86.970,81.230,5.490,1123818.000,87.290,80.982
0.280,43.340,43.190,0.120,3320502.000,43.410,42.740
-1.250,16.650,16.870,-0.210,132250.000,16.990,16.400
0.960,3.140,3.110,0.030,576935.000,3.170,3.100
0.000,4.400,4.430,0.000,262313.000,4.450,4.340
-0.040,39.540,39.640,-0.015,564602.000,39.670,39.220
-1.770,23.920,24.270,-0.430,36443.000,24.270,23.820
-1.010,31.420,31.630,-0.320,117613.000,31.770,31.250
1.080,66.130,65.500,0.705,752261.000,66.130,65.000
1.720,34.210,33.560,0.580,611760.000,34.380,33.550
-2.030,23.660,24.140,-0.490,19387.000,24.150,23.580
-0.520,26.660,26.830,-0.140,474392.000,26.830,26.551
-2.650,11.760,12.100,-0.320,39093.000,12.100,11.740
-0.220,9.170,9.180,-0.020,779531.000,9.190,9.170
0.460,17.380,17.330,0.080,1752378.000,17.410,17.140
0.860,25.950,25.950,0.220,6940363.000,26.310,25.330
-0.880,31.420,31.660,-0.280,2822617.000,31.750,31.170
-1.830,5.890,5.990,-0.110,3652.000,5.990,5.600
2.670,51.080,50.030,1.330,4950175.000,51.530,49.870
-0.500,47.650,47.860,-0.240,108705.000,48.010,47.320
-1.000,28.580,28.820,-0.290,35413.000,28.890,28.410
0.570,49.240,48.910,0.280,268910.000,49.370,48.660
-0.480,55.220,55.350,-0.265,3076516.000,55.460,55.010
0.860,21.050,20.820,0.180,563146.000,21.110,20.680
0.840,1.200,1.190,0.010,146643.000,1.210,1.181
0.560,25.280,25.120,0.140,12652.000,25.400,24.730
1.210,32.560,32.190,0.390,2479393.000,32.770,31.600
-1.240,33.580,34.020,-0.420,151832.000,34.020,33.500
1.910,10.150,9.980,0.190,238863.000,10.190,9.890
0.930,130.900,129.410,1.200,276455.000,131.760,129.410
0.390,15.370,15.380,0.060,291135.000,15.420,15.140
-1.270,91.680,92.920,-1.180,648545.000,92.930,91.560
1.300,36.700,36.420,0.470,15921763.000,37.120,36.360
0.490,47.200,47.010,0.230,463423.000,47.440,46.860
-1.180,5.840,5.920,-0.070,213173.000,5.940,5.820
-2.090,405.100,407.100,-8.635,810183.000,409.450,401.330
0.440,73.770,73.570,0.320,1319904.000,74.160,73.220
-1.370,16.570,16.800,-0.230,192049.000,16.800,16.520
0.090,31.710,31.730,0.030,1054252.000,31.970,31.510
-0.310,48.760,48.890,-0.150,822943.000,49.050,48.700
1.750,4.640,4.510,0.080,33983.000,4.640,4.510
-0.320,80.470,80.880,-0.260,185352.000,80.880,79.600
0.620,43.740,43.520,0.270,383261.000,44.140,43.440
-2.090,4.210,4.270,-0.090,147651.000,4.280,4.210
-0.480,8.370,8.420,-0.040,25496.000,8.420,8.230
-1.680,19.350,19.670,-0.330,45201.000,19.790,19.200
1.000,34.350,34.090,0.340,430131.000,34.530,33.850
-0.150,33.660,33.620,-0.050,4260265.000,34.040,33.290
-0.430,34.460,34.620,-0.150,160115.000,34.660,34.090
-0.060,50.370,50.870,-0.030,1363462.000,50.870,50.000
-1.110,98.060,99.130,-1.100,566935.000,99.130,97.510
0.800,71.930,71.370,0.570,959043.000,72.380,70.940
3.520,2.940,2.830,0.100,212722.000,2.950,2.810
0.550,45.910,45.610,0.250,1407936.000,46.240,45.480
-1.180,33.380,33.760,-0.400,39309.000,33.760,32.710
0.040,26.410,26.470,0.010,196108.000,26.530,26.360
-0.670,52.230,52.990,-0.350,5737248.000,53.030,52.040
-0.080,38.240,38.270,-0.030,19765043.000,38.270,38.230
-0.370,50.980,51.270,-0.190,757185.000,51.510,50.630
-1.070,9.270,9.360,-0.100,129691.000,9.360,9.180
-0.390,41.010,41.220,-0.160,21731.000,41.220,40.930
2.870,13.980,13.650,0.390,29927615.000,14.050,13.570
0.230,62.090,62.140,0.140,262026.000,62.280,61.690
-1.200,12.310,12.480,-0.150,302474.000,12.480,12.050
-3.680,91.900,95.180,-3.510,1966218.000,95.180,91.730
-0.330,14.950,15.040,-0.050,73024.000,15.100,14.790
0.000,4.900,4.920,0.000,24167.000,4.950,4.900
0.130,54.570,54.930,0.070,2935497.000,55.000,54.530
1.090,20.370,20.180,0.220,571091.000,20.480,20.120
0.240,49.310,49.340,0.120,263468.000,49.510,48.542
0.830,530.370,527.180,4.360,669433.000,533.270,525.000
-0.930,85.890,86.510,-0.810,363112.000,86.860,85.800
0.300,46.770,46.740,0.140,58933.000,47.060,46.110
-13.200,31.090,32.300,-4.730,665792.000,32.510,30.820
-0.520,13.520,13.590,-0.070,2453007.000,13.690,13.500
0.140,80.210,80.190,0.110,1448552.000,80.235,80.090
3.890,58.980,57.000,2.210,2181114.000,59.070,56.780
0.120,8.470,8.470,0.010,445045.000,8.500,8.450
0.170,40.690,40.590,0.070,128903.000,40.950,40.540
0.920,57.460,57.160,0.525,13556422.000,57.710,56.760
0.130,55.380,55.380,0.070,1317914.000,55.630,54.860
